kepid,koi_disposition
4173026,"CONFIRMED"
8934103,"CONFIRMED"
7618364,"FALSE POSITIVE"
4150390,"FALSE POSITIVE"
4851464,"FALSE POSITIVE"
4913000,"FALSE POSITIVE"
4945877,"FALSE POSITIVE"
5110423,"FALSE POSITIVE"
2581191,"FALSE POSITIVE"
7379385,"FALSE POSITIVE"
6199702,"FALSE POSITIVE"
6307083,"FALSE POSITIVE"
6780158,"FALSE POSITIVE"
7199756,"FALSE POSITIVE"
4947556,"CONFIRMED"
7362696,"FALSE POSITIVE"
3865595,"FALSE POSITIVE"
9593528,"FALSE POSITIVE"
5195945,"FALSE POSITIVE"
7300182,"CANDIDATE"
5288577,"FALSE POSITIVE"
11969988,"FALSE POSITIVE"
8483258,"FALSE POSITIVE"
4832225,"FALSE POSITIVE"
9009953,"CONFIRMED"
7664272,"FALSE POSITIVE"
5302006,"FALSE POSITIVE"
5306720,"FALSE POSITIVE"
5389540,"FALSE POSITIVE"
5444384,"FALSE POSITIVE"
5450814,"FALSE POSITIVE"
7116519,"FALSE POSITIVE"
9635510,"FALSE POSITIVE"
8076630,"FALSE POSITIVE"
4077901,"FALSE POSITIVE"
10271691,"FALSE POSITIVE"
10544677,"FALSE POSITIVE"
7199883,"FALSE POSITIVE"
9904006,"CANDIDATE"
8552587,"FALSE POSITIVE"
6019872,"FALSE POSITIVE"
7679812,"CONFIRMED"
4864734,"FALSE POSITIVE"
7366501,"CANDIDATE"
8282846,"CONFIRMED"
5938970,"CONFIRMED"
8381693,"FALSE POSITIVE"
4929299,"FALSE POSITIVE"
7375348,"CONFIRMED"
10223615,"FALSE POSITIVE"
3342463,"FALSE POSITIVE"
6680177,"FALSE POSITIVE"
5565497,"FALSE POSITIVE"
5730389,"FALSE POSITIVE"
5802478,"FALSE POSITIVE"
5942093,"FALSE POSITIVE"
5992270,"FALSE POSITIVE"
7117126,"FALSE POSITIVE"
4761060,"FALSE POSITIVE"
5479802,"FALSE POSITIVE"
5607631,"FALSE POSITIVE"
4951249,"FALSE POSITIVE"
9156585,"FALSE POSITIVE"
3121340,"FALSE POSITIVE"
8636434,"CONFIRMED"
5952366,"FALSE POSITIVE"
5952366,"FALSE POSITIVE"
6045250,"FALSE POSITIVE"
5598595,"FALSE POSITIVE"
6681233,"FALSE POSITIVE"
7296438,"CANDIDATE"
7351237,"FALSE POSITIVE"
7436215,"FALSE POSITIVE"
9763754,"FALSE POSITIVE"
10216045,"FALSE POSITIVE"
8846163,"FALSE POSITIVE"
12366681,"FALSE POSITIVE"
1996399,"FALSE POSITIVE"
2697169,"FALSE POSITIVE"
8435247,"FALSE POSITIVE"
8332986,"FALSE POSITIVE"
9425139,"CANDIDATE"
6364327,"FALSE POSITIVE"
6762829,"FALSE POSITIVE"
7369865,"FALSE POSITIVE"
7593110,"FALSE POSITIVE"
7810483,"CONFIRMED"
7117147,"FALSE POSITIVE"
6634133,"FALSE POSITIVE"
7021534,"FALSE POSITIVE"
9277210,"FALSE POSITIVE"
9728465,"FALSE POSITIVE"
7124026,"FALSE POSITIVE"
7200485,"FALSE POSITIVE"
9904006,"CONFIRMED"
4544572,"FALSE POSITIVE"
5738634,"FALSE POSITIVE"
10152836,"FALSE POSITIVE"
10651816,"FALSE POSITIVE"
7367164,"CANDIDATE"
6964043,"FALSE POSITIVE"
3644523,"FALSE POSITIVE"
11909686,"FALSE POSITIVE"
6678383,"FALSE POSITIVE"
12644769,"FALSE POSITIVE"
6233890,"FALSE POSITIVE"
7671950,"CANDIDATE"
7918172,"FALSE POSITIVE"
8009496,"FALSE POSITIVE"
8081187,"CONFIRMED"
8111919,"FALSE POSITIVE"
8127586,"FALSE POSITIVE"
7117485,"FALSE POSITIVE"
2860793,"FALSE POSITIVE"
3851130,"FALSE POSITIVE"
7257363,"FALSE POSITIVE"
11922722,"FALSE POSITIVE"
12061969,"CONFIRMED"
7203326,"FALSE POSITIVE"
8030339,"FALSE POSITIVE"
9899414,"FALSE POSITIVE"
5471059,"FALSE POSITIVE"
7458309,"FALSE POSITIVE"
7777372,"FALSE POSITIVE"
7377200,"FALSE POSITIVE"
6312314,"FALSE POSITIVE"
6387969,"FALSE POSITIVE"
6468337,"FALSE POSITIVE"
9084778,"CANDIDATE"
10357040,"FALSE POSITIVE"
10514429,"FALSE POSITIVE"
7747103,"CANDIDATE"
8127607,"FALSE POSITIVE"
8129042,"FALSE POSITIVE"
8180020,"FALSE POSITIVE"
8223328,"FALSE POSITIVE"
8444552,"FALSE POSITIVE"
6342333,"CONFIRMED"
10674871,"CANDIDATE"
6032517,"FALSE POSITIVE"
4768846,"FALSE POSITIVE"
8260234,"FALSE POSITIVE"
7210749,"FALSE POSITIVE"
9282769,"FALSE POSITIVE"
10404582,"CONFIRMED"
7777416,"FALSE POSITIVE"
7597005,"FALSE POSITIVE"
5479717,"FALSE POSITIVE"
3764714,"FALSE POSITIVE"
11392618,"FALSE POSITIVE"
4474645,"FALSE POSITIVE"
4570949,"CONFIRMED"
4927315,"FALSE POSITIVE"
4928119,"FALSE POSITIVE"
11518201,"CANDIDATE"
10861608,"FALSE POSITIVE"
10934313,"FALSE POSITIVE"
11497958,"CONFIRMED"
7516809,"FALSE POSITIVE"
6115516,"FALSE POSITIVE"
9758032,"CANDIDATE"
6444896,"CONFIRMED"
5640511,"FALSE POSITIVE"
7336093,"FALSE POSITIVE"
10196493,"FALSE POSITIVE"
11442793,"CONFIRMED"
11442793,"CONFIRMED"
7812455,"FALSE POSITIVE"
9520443,"FALSE POSITIVE"
10601465,"FALSE POSITIVE"
7461307,"FALSE POSITIVE"
7269881,"FALSE POSITIVE"
6974658,"CANDIDATE"
10964265,"FALSE POSITIVE"
8672910,"FALSE POSITIVE"
3233043,"FALSE POSITIVE"
7269493,"FALSE POSITIVE"
9634821,"CANDIDATE"
8753896,"FALSE POSITIVE"
11074835,"FALSE POSITIVE"
10812504,"FALSE POSITIVE"
9827149,"FALSE POSITIVE"
9602613,"CANDIDATE"
7584650,"FALSE POSITIVE"
9758089,"CONFIRMED"
10005758,"CONFIRMED"
9823564,"FALSE POSITIVE"
9532424,"FALSE POSITIVE"
9950316,"FALSE POSITIVE"
6028860,"FALSE POSITIVE"
6778019,"FALSE POSITIVE"
4571536,"FALSE POSITIVE"
10904004,"CANDIDATE"
3336283,"FALSE POSITIVE"
5695904,"FALSE POSITIVE"
1725415,"FALSE POSITIVE"
11304987,"FALSE POSITIVE"
11709423,"FALSE POSITIVE"
8758136,"FALSE POSITIVE"
12405333,"CONFIRMED"
10617638,"FALSE POSITIVE"
12833566,"FALSE POSITIVE"
9153554,"FALSE POSITIVE"
8161830,"FALSE POSITIVE"
6461850,"FALSE POSITIVE"
7613246,"FALSE POSITIVE"
11551715,"FALSE POSITIVE"
2715695,"CONFIRMED"
11442793,"CONFIRMED"
6312171,"FALSE POSITIVE"
10665043,"FALSE POSITIVE"
12352520,"CONFIRMED"
7455981,"CONFIRMED"
7107561,"FALSE POSITIVE"
9605552,"CANDIDATE"
11237332,"FALSE POSITIVE"
8669092,"FALSE POSITIVE"
5474613,"CONFIRMED"
9823519,"CONFIRMED"
2715695,"CANDIDATE"
10587105,"CONFIRMED"
8558011,"CONFIRMED"
7885494,"FALSE POSITIVE"
5281714,"FALSE POSITIVE"
5283728,"CANDIDATE"
5289857,"FALSE POSITIVE"
5303185,"FALSE POSITIVE"
5308777,"FALSE POSITIVE"
5364090,"FALSE POSITIVE"
5370944,"FALSE POSITIVE"
5374838,"CANDIDATE"
6364143,"FALSE POSITIVE"
6364307,"FALSE POSITIVE"
6366559,"CANDIDATE"
6367663,"CANDIDATE"
6368905,"CANDIDATE"
6369548,"FALSE POSITIVE"
6372194,"CANDIDATE"
6387557,"CANDIDATE"
3098843,"FALSE POSITIVE"
3958301,"FALSE POSITIVE"
5353137,"FALSE POSITIVE"
4932689,"FALSE POSITIVE"
5294945,"CANDIDATE"
7742408,"CONFIRMED"
3968809,"CANDIDATE"
3970397,"FALSE POSITIVE"
3973549,"FALSE POSITIVE"
3974928,"CANDIDATE"
4058169,"FALSE POSITIVE"
4063943,"CANDIDATE"
4068391,"FALSE POSITIVE"
4071638,"CANDIDATE"
5390913,"CANDIDATE"
5391911,"FALSE POSITIVE"
5394585,"CANDIDATE"
5397106,"FALSE POSITIVE"
5425643,"CANDIDATE"
5425908,"FALSE POSITIVE"
5428199,"CANDIDATE"
5436415,"FALSE POSITIVE"
6387887,"FALSE POSITIVE"
6425377,"CANDIDATE"
6428602,"FALSE POSITIVE"
6442735,"CANDIDATE"
6443093,"CANDIDATE"
6447372,"FALSE POSITIVE"
6461675,"FALSE POSITIVE"
6509282,"CANDIDATE"
8231667,"CONFIRMED"
6697817,"CANDIDATE"
3439096,"FALSE POSITIVE"
3324644,"FALSE POSITIVE"
5437945,"CONFIRMED"
1161949,"FALSE POSITIVE"
4077252,"FALSE POSITIVE"
4077767,"FALSE POSITIVE"
4135912,"CANDIDATE"
4144238,"FALSE POSITIVE"
4147171,"FALSE POSITIVE"
4149060,"FALSE POSITIVE"
4150972,"CANDIDATE"
4160006,"FALSE POSITIVE"
5436455,"CANDIDATE"
5439000,"CANDIDATE"
5440435,"FALSE POSITIVE"
5440472,"FALSE POSITIVE"
5440651,"FALSE POSITIVE"
5443320,"CANDIDATE"
5446961,"FALSE POSITIVE"
5467126,"FALSE POSITIVE"
6511182,"CANDIDATE"
6517064,"CANDIDATE"
6517200,"CANDIDATE"
6517255,"CANDIDATE"
6522124,"FALSE POSITIVE"
6525196,"FALSE POSITIVE"
6525398,"FALSE POSITIVE"
6526377,"FALSE POSITIVE"
1164301,"CANDIDATE"
1297263,"FALSE POSITIVE"
1429589,"CANDIDATE"
1572948,"FALSE POSITIVE"
1725193,"FALSE POSITIVE"
1865864,"CANDIDATE"
1870398,"FALSE POSITIVE"
1873513,"CONFIRMED"
4164511,"CANDIDATE"
4179201,"FALSE POSITIVE"
4241238,"CANDIDATE"
4242806,"FALSE POSITIVE"
4245861,"FALSE POSITIVE"
4246343,"FALSE POSITIVE"
4253860,"FALSE POSITIVE"
4274816,"FALSE POSITIVE"
5470851,"FALSE POSITIVE"
5471108,"FALSE POSITIVE"
5524229,"CANDIDATE"
5525484,"FALSE POSITIVE"
5529385,"CANDIDATE"
5547424,"FALSE POSITIVE"
5551240,"CONFIRMED"
6527229,"FALSE POSITIVE"
6543192,"CANDIDATE"
6543674,"FALSE POSITIVE"
6548429,"FALSE POSITIVE"
6594945,"CANDIDATE"
6599305,"FALSE POSITIVE"
6600515,"FALSE POSITIVE"
6608090,"FALSE POSITIVE"
2010607,"FALSE POSITIVE"
2015013,"FALSE POSITIVE"
2019199,"CANDIDATE"
2158460,"CANDIDATE"
2163226,"FALSE POSITIVE"
2165352,"FALSE POSITIVE"
2305255,"FALSE POSITIVE"
2305543,"FALSE POSITIVE"
4276114,"FALSE POSITIVE"
4281023,"FALSE POSITIVE"
4281700,"FALSE POSITIVE"
4346339,"CANDIDATE"
4365461,"FALSE POSITIVE"
4366923,"FALSE POSITIVE"
4449752,"FALSE POSITIVE"
4455763,"FALSE POSITIVE"
5563057,"FALSE POSITIVE"
5565261,"FALSE POSITIVE"
5602409,"FALSE POSITIVE"
5603270,"FALSE POSITIVE"
5612111,"FALSE POSITIVE"
5616628,"FALSE POSITIVE"
5623137,"FALSE POSITIVE"
6611779,"FALSE POSITIVE"
6612411,"FALSE POSITIVE"
6612973,"FALSE POSITIVE"
6615600,"FALSE POSITIVE"
6634112,"CANDIDATE"
6635813,"FALSE POSITIVE"
6675757,"CANDIDATE"
6677415,"FALSE POSITIVE"
2309910,"FALSE POSITIVE"
2310993,"CANDIDATE"
2437209,"FALSE POSITIVE"
2437653,"CANDIDATE"
2438406,"FALSE POSITIVE"
2452289,"FALSE POSITIVE"
2555080,"CANDIDATE"
2569488,"FALSE POSITIVE"
4459503,"FALSE POSITIVE"
4464689,"FALSE POSITIVE"
4469825,"FALSE POSITIVE"
4470888,"FALSE POSITIVE"
4471313,"CANDIDATE"
4478142,"CANDIDATE"
4484179,"CANDIDATE"
5623839,"FALSE POSITIVE"
5650420,"FALSE POSITIVE"
5650930,"CANDIDATE"
5653152,"FALSE POSITIVE"
5653163,"FALSE POSITIVE"
5685113,"FALSE POSITIVE"
5697395,"CANDIDATE"
5698524,"FALSE POSITIVE"
6784887,"FALSE POSITIVE"
6805414,"CANDIDATE"
6864891,"FALSE POSITIVE"
6869373,"CANDIDATE"
6875342,"CANDIDATE"
6879183,"CANDIDATE"
7891264,"FALSE POSITIVE"
6880123,"FALSE POSITIVE"
6891512,"FALSE POSITIVE"
2569516,"FALSE POSITIVE"
2570432,"FALSE POSITIVE"
2574543,"FALSE POSITIVE"
2578811,"FALSE POSITIVE"
7897936,"FALSE POSITIVE"
2582800,"FALSE POSITIVE"
2707916,"FALSE POSITIVE"
2708270,"FALSE POSITIVE"
4540508,"FALSE POSITIVE"
4565943,"FALSE POSITIVE"
4566848,"CANDIDATE"
4570555,"FALSE POSITIVE"
4586482,"FALSE POSITIVE"
4647949,"FALSE POSITIVE"
4678873,"FALSE POSITIVE"
4732015,"FALSE POSITIVE"
5709014,"FALSE POSITIVE"
5732636,"FALSE POSITIVE"
5734702,"CANDIDATE"
5779606,"FALSE POSITIVE"
5780194,"FALSE POSITIVE"
5781991,"FALSE POSITIVE"
5784803,"FALSE POSITIVE"
5791713,"FALSE POSITIVE"
6681473,"FALSE POSITIVE"
6688318,"FALSE POSITIVE"
6690523,"FALSE POSITIVE"
6692742,"FALSE POSITIVE"
6695801,"FALSE POSITIVE"
6699562,"FALSE POSITIVE"
6707260,"FALSE POSITIVE"
6718474,"FALSE POSITIVE"
2710101,"FALSE POSITIVE"
2711123,"FALSE POSITIVE"
2833632,"FALSE POSITIVE"
2836076,"FALSE POSITIVE"
2850321,"FALSE POSITIVE"
2861126,"FALSE POSITIVE"
2861298,"CANDIDATE"
2987433,"FALSE POSITIVE"
4732137,"FALSE POSITIVE"
4736439,"FALSE POSITIVE"
4737848,"CANDIDATE"
4740375,"FALSE POSITIVE"
4741777,"FALSE POSITIVE"
4750406,"FALSE POSITIVE"
4750962,"CANDIDATE"
4760478,"CONFIRMED"
5793275,"CANDIDATE"
5794687,"FALSE POSITIVE"
5817712,"FALSE POSITIVE"
5857656,"CANDIDATE"
5858519,"FALSE POSITIVE"
5859725,"CANDIDATE"
5869272,"FALSE POSITIVE"
5905728,"FALSE POSITIVE"
6719052,"CANDIDATE"
6721603,"CANDIDATE"
6756369,"CANDIDATE"
6762188,"FALSE POSITIVE"
6765563,"CANDIDATE"
6766583,"FALSE POSITIVE"
6767337,"FALSE POSITIVE"
6776555,"CANDIDATE"
2992634,"CANDIDATE"
3001955,"CANDIDATE"
3003673,"FALSE POSITIVE"
3101178,"CANDIDATE"
3117115,"FALSE POSITIVE"
3120397,"FALSE POSITIVE"
3222680,"FALSE POSITIVE"
3239171,"CANDIDATE"
4761427,"CANDIDATE"
4769799,"FALSE POSITIVE"
4770798,"CANDIDATE"
4813750,"CANDIDATE"
4814168,"FALSE POSITIVE"
4815612,"FALSE POSITIVE"
4819158,"FALSE POSITIVE"
4833409,"CANDIDATE"
5942112,"FALSE POSITIVE"
5946568,"CANDIDATE"
5949765,"FALSE POSITIVE"
5954894,"CANDIDATE"
5956038,"FALSE POSITIVE"
5963591,"FALSE POSITIVE"
5965629,"CANDIDATE"
6934045,"CANDIDATE"
6939913,"CANDIDATE"
6947062,"FALSE POSITIVE"
6948815,"FALSE POSITIVE"
6952570,"FALSE POSITIVE"
7009548,"CANDIDATE"
7011044,"FALSE POSITIVE"
7013635,"FALSE POSITIVE"
3240049,"FALSE POSITIVE"
3242039,"CANDIDATE"
3245638,"FALSE POSITIVE"
3329985,"FALSE POSITIVE"
3340165,"CANDIDATE"
3341760,"FALSE POSITIVE"
3341982,"FALSE POSITIVE"
3355104,"CANDIDATE"
4840327,"FALSE POSITIVE"
4843751,"FALSE POSITIVE"
4856592,"FALSE POSITIVE"
4863260,"FALSE POSITIVE"
4902673,"FALSE POSITIVE"
4912650,"CANDIDATE"
4914221,"CANDIDATE"
4914399,"FALSE POSITIVE"
5967194,"FALSE POSITIVE"
5980354,"FALSE POSITIVE"
5981058,"CANDIDATE"
5986270,"FALSE POSITIVE"
5989391,"FALSE POSITIVE"
6021840,"CANDIDATE"
6023571,"CANDIDATE"
6025174,"CANDIDATE"
3356156,"CANDIDATE"
3425363,"CANDIDATE"
3428127,"CANDIDATE"
3428359,"FALSE POSITIVE"
3439031,"FALSE POSITIVE"
3441795,"CANDIDATE"
3449540,"FALSE POSITIVE"
3449870,"FALSE POSITIVE"
4915582,"CANDIDATE"
4917357,"FALSE POSITIVE"
4917658,"FALSE POSITIVE"
4918303,"CANDIDATE"
4927738,"FALSE POSITIVE"
4937140,"FALSE POSITIVE"
4940376,"CANDIDATE"
4945035,"FALSE POSITIVE"
6033602,"FALSE POSITIVE"
6034379,"CANDIDATE"
6034834,"CANDIDATE"
6036286,"CANDIDATE"
6038152,"CANDIDATE"
6043490,"CANDIDATE"
6045404,"CANDIDATE"
6047853,"FALSE POSITIVE"
3459529,"FALSE POSITIVE"
3532510,"FALSE POSITIVE"
3540873,"CANDIDATE"
3542117,"FALSE POSITIVE"
3542928,"FALSE POSITIVE"
3545749,"FALSE POSITIVE"
3546821,"FALSE POSITIVE"
3548645,"CANDIDATE"
4946581,"FALSE POSITIVE"
4953262,"CANDIDATE"
4996558,"FALSE POSITIVE"
5006817,"FALSE POSITIVE"
5008775,"FALSE POSITIVE"
5015027,"FALSE POSITIVE"
5016163,"FALSE POSITIVE"
5024476,"FALSE POSITIVE"
6058896,"FALSE POSITIVE"
6062298,"FALSE POSITIVE"
6065010,"FALSE POSITIVE"
6067545,"CANDIDATE"
6115356,"CANDIDATE"
6116605,"FALSE POSITIVE"
6118840,"FALSE POSITIVE"
6129632,"FALSE POSITIVE"
3553900,"CANDIDATE"
3554819,"FALSE POSITIVE"
3555178,"FALSE POSITIVE"
3632330,"FALSE POSITIVE"
3641216,"FALSE POSITIVE"
3644399,"FALSE POSITIVE"
3644649,"FALSE POSITIVE"
5027859,"CANDIDATE"
5032842,"FALSE POSITIVE"
5036052,"CANDIDATE"
5037742,"FALSE POSITIVE"
5039053,"FALSE POSITIVE"
5080565,"FALSE POSITIVE"
5091808,"FALSE POSITIVE"
6139220,"FALSE POSITIVE"
6143819,"FALSE POSITIVE"
6145939,"FALSE POSITIVE"
6149980,"FALSE POSITIVE"
6184894,"CONFIRMED"
6195792,"FALSE POSITIVE"
6197658,"CANDIDATE"
6198670,"CANDIDATE"
3646449,"CANDIDATE"
3646515,"FALSE POSITIVE"
3647097,"CANDIDATE"
3730176,"FALSE POSITIVE"
3748239,"CANDIDATE"
3751118,"CANDIDATE"
3755522,"FALSE POSITIVE"
5094412,"CANDIDATE"
5105886,"FALSE POSITIVE"
5110453,"CANDIDATE"
5113146,"FALSE POSITIVE"
5130563,"FALSE POSITIVE"
5131276,"FALSE POSITIVE"
5166811,"CANDIDATE"
5174677,"FALSE POSITIVE"
6203955,"CANDIDATE"
6205384,"FALSE POSITIVE"
6205405,"FALSE POSITIVE"
6206470,"FALSE POSITIVE"
6263468,"FALSE POSITIVE"
6266866,"CANDIDATE"
6277594,"FALSE POSITIVE"
9002278,"CONFIRMED"
6026438,"CONFIRMED"
3229150,"CANDIDATE"
11360805,"CANDIDATE"
3757521,"CANDIDATE"
3758499,"CANDIDATE"
3763724,"FALSE POSITIVE"
3834728,"CANDIDATE"
3836450,"FALSE POSITIVE"
3836509,"FALSE POSITIVE"
3836522,"FALSE POSITIVE"
3846515,"FALSE POSITIVE"
5179609,"FALSE POSITIVE"
5181086,"FALSE POSITIVE"
5181299,"CANDIDATE"
5184144,"CANDIDATE"
5192660,"FALSE POSITIVE"
5193813,"FALSE POSITIVE"
5199426,"FALSE POSITIVE"
5211631,"FALSE POSITIVE"
6281127,"FALSE POSITIVE"
6285906,"FALSE POSITIVE"
6287131,"FALSE POSITIVE"
6289459,"FALSE POSITIVE"
6289897,"FALSE POSITIVE"
6290467,"FALSE POSITIVE"
6309307,"CANDIDATE"
6342980,"FALSE POSITIVE"
8753896,"CONFIRMED"
4150611,"FALSE POSITIVE"
4150611,"FALSE POSITIVE"
4909707,"FALSE POSITIVE"
7919516,"FALSE POSITIVE"
6850665,"FALSE POSITIVE"
4948730,"FALSE POSITIVE"
3848665,"FALSE POSITIVE"
3848919,"FALSE POSITIVE"
3848948,"FALSE POSITIVE"
3852865,"FALSE POSITIVE"
3854101,"FALSE POSITIVE"
3858926,"FALSE POSITIVE"
3859890,"FALSE POSITIVE"
3863877,"CANDIDATE"
5213005,"FALSE POSITIVE"
5213811,"FALSE POSITIVE"
5255259,"CANDIDATE"
5260419,"FALSE POSITIVE"
5262539,"FALSE POSITIVE"
5263802,"FALSE POSITIVE"
5265982,"FALSE POSITIVE"
5271637,"FALSE POSITIVE"
6346894,"CANDIDATE"
6347434,"FALSE POSITIVE"
6347890,"CANDIDATE"
6350031,"CANDIDATE"
6359881,"CANDIDATE"
6359929,"CANDIDATE"
6363560,"FALSE POSITIVE"
6364064,"FALSE POSITIVE"
11177676,"CONFIRMED"
4936990,"FALSE POSITIVE"
7130418,"FALSE POSITIVE"
12208887,"FALSE POSITIVE"
10711551,"FALSE POSITIVE"
7919867,"FALSE POSITIVE"
11081512,"FALSE POSITIVE"
3865815,"CANDIDATE"
3867593,"FALSE POSITIVE"
3941219,"FALSE POSITIVE"
3953106,"FALSE POSITIVE"
3953212,"FALSE POSITIVE"
3955444,"CANDIDATE"
3962728,"FALSE POSITIVE"
3965326,"FALSE POSITIVE"
9265521,"FALSE POSITIVE"
9268456,"FALSE POSITIVE"
9271739,"FALSE POSITIVE"
9274092,"CANDIDATE"
9274431,"FALSE POSITIVE"
9282853,"CANDIDATE"
9292100,"CANDIDATE"
9300066,"CANDIDATE"
10186761,"CANDIDATE"
10189542,"FALSE POSITIVE"
10191056,"FALSE POSITIVE"
10191449,"CANDIDATE"
10199984,"CANDIDATE"
10201891,"FALSE POSITIVE"
10208477,"FALSE POSITIVE"
10222603,"FALSE POSITIVE"
7581535,"FALSE POSITIVE"
7592339,"FALSE POSITIVE"
7598326,"FALSE POSITIVE"
7599004,"FALSE POSITIVE"
7618231,"FALSE POSITIVE"
7619667,"FALSE POSITIVE"
7625138,"CANDIDATE"
8507073,"FALSE POSITIVE"
8507586,"CANDIDATE"
8509781,"FALSE POSITIVE"
8510197,"FALSE POSITIVE"
8516349,"FALSE POSITIVE"
8525101,"CANDIDATE"
8525286,"CANDIDATE"
8542879,"FALSE POSITIVE"
9304976,"CANDIDATE"
9306677,"FALSE POSITIVE"
9330740,"CANDIDATE"
9334027,"CANDIDATE"
9357578,"FALSE POSITIVE"
9362842,"FALSE POSITIVE"
9363944,"CANDIDATE"
9368524,"FALSE POSITIVE"
10227881,"FALSE POSITIVE"
10266852,"FALSE POSITIVE"
10272858,"CANDIDATE"
10292000,"FALSE POSITIVE"
10319341,"FALSE POSITIVE"
10319834,"CANDIDATE"
10320341,"FALSE POSITIVE"
10339000,"CANDIDATE"
7625143,"CANDIDATE"
7631138,"CANDIDATE"
7658229,"FALSE POSITIVE"
7662502,"CANDIDATE"
7672215,"CANDIDATE"
7674050,"FALSE POSITIVE"
7690782,"CANDIDATE"
7700561,"FALSE POSITIVE"
8546464,"FALSE POSITIVE"
8547213,"CANDIDATE"
8547366,"FALSE POSITIVE"
8547525,"FALSE POSITIVE"
8547537,"CANDIDATE"
8548403,"FALSE POSITIVE"
8548454,"CANDIDATE"
8552607,"FALSE POSITIVE"
9390655,"FALSE POSITIVE"
9391817,"CANDIDATE"
9394762,"FALSE POSITIVE"
9394953,"CANDIDATE"
9397862,"CANDIDATE"
9402670,"FALSE POSITIVE"
9402859,"FALSE POSITIVE"
9407689,"FALSE POSITIVE"
10356840,"FALSE POSITIVE"
10387792,"CANDIDATE"
10394802,"CANDIDATE"
10399137,"FALSE POSITIVE"
10416390,"FALSE POSITIVE"
10419108,"FALSE POSITIVE"
10453009,"CANDIDATE"
10459749,"CANDIDATE"
7701809,"FALSE POSITIVE"
7731281,"CONFIRMED"
7743464,"FALSE POSITIVE"
7747091,"CANDIDATE"
7747197,"FALSE POSITIVE"
7750342,"FALSE POSITIVE"
7751133,"FALSE POSITIVE"
7757620,"CANDIDATE"
8560475,"FALSE POSITIVE"
8561192,"FALSE POSITIVE"
8570210,"CANDIDATE"
8571421,"CANDIDATE"
8574794,"CANDIDATE"
8575061,"FALSE POSITIVE"
8612291,"FALSE POSITIVE"
8613769,"CANDIDATE"
9412267,"FALSE POSITIVE"
9417931,"CANDIDATE"
9418508,"FALSE POSITIVE"
9449320,"FALSE POSITIVE"
9451521,"FALSE POSITIVE"
9455322,"FALSE POSITIVE"
9455526,"FALSE POSITIVE"
9456887,"CANDIDATE"
10470779,"CANDIDATE"
10480952,"FALSE POSITIVE"
10487228,"CANDIDATE"
10519727,"CANDIDATE"
10525077,"CANDIDATE"
10535708,"CANDIDATE"
10547378,"FALSE POSITIVE"
10548411,"FALSE POSITIVE"
7762153,"CANDIDATE"
7762717,"FALSE POSITIVE"
7767781,"CANDIDATE"
7770901,"CANDIDATE"
7800285,"FALSE POSITIVE"
7804128,"FALSE POSITIVE"
7809049,"FALSE POSITIVE"
7811057,"FALSE POSITIVE"
8622875,"FALSE POSITIVE"
8644545,"CANDIDATE"
8644911,"CANDIDATE"
8652997,"CANDIDATE"
8655076,"FALSE POSITIVE"
8656535,"CANDIDATE"
8671707,"FALSE POSITIVE"
8676061,"FALSE POSITIVE"
9457533,"FALSE POSITIVE"
9463329,"FALSE POSITIVE"
9466486,"CANDIDATE"
9472328,"CANDIDATE"
9472341,"CANDIDATE"
9474485,"FALSE POSITIVE"
9475697,"CANDIDATE"
9481235,"CANDIDATE"
10551346,"FALSE POSITIVE"
10552151,"CANDIDATE"
10552263,"CANDIDATE"
10554421,"CANDIDATE"
10556891,"FALSE POSITIVE"
10579570,"FALSE POSITIVE"
10581308,"CANDIDATE"
10591578,"FALSE POSITIVE"
7812990,"CANDIDATE"
7819520,"FALSE POSITIVE"
7829836,"CANDIDATE"
7830953,"CANDIDATE"
7836096,"CANDIDATE"
7837526,"FALSE POSITIVE"
7881464,"CANDIDATE"
7884986,"FALSE POSITIVE"
8677186,"FALSE POSITIVE"
8678345,"FALSE POSITIVE"
8682751,"FALSE POSITIVE"
8715564,"FALSE POSITIVE"
8715589,"CANDIDATE"
8718273,"FALSE POSITIVE"
8737343,"FALSE POSITIVE"
8741367,"CANDIDATE"
9489348,"FALSE POSITIVE"
9517242,"FALSE POSITIVE"
9532603,"CANDIDATE"
9534832,"CANDIDATE"
9536727,"CANDIDATE"
9543302,"FALSE POSITIVE"
9575728,"CANDIDATE"
10799291,"FALSE POSITIVE"
10802364,"CANDIDATE"
10809888,"CANDIDATE"
10813078,"CANDIDATE"
10817600,"FALSE POSITIVE"
10850327,"CANDIDATE"
10855545,"CANDIDATE"
10858504,"CANDIDATE"
7885558,"FALSE POSITIVE"
7888863,"CANDIDATE"
7900450,"FALSE POSITIVE"
7900695,"FALSE POSITIVE"
7900727,"FALSE POSITIVE"
7902719,"FALSE POSITIVE"
7916058,"FALSE POSITIVE"
7917068,"CANDIDATE"
8742270,"FALSE POSITIVE"
8745553,"CONFIRMED"
8747222,"FALSE POSITIVE"
8747910,"CANDIDATE"
8766285,"FALSE POSITIVE"
8807988,"CANDIDATE"
8812360,"FALSE POSITIVE"
8814872,"CANDIDATE"
9579072,"FALSE POSITIVE"
9579606,"CANDIDATE"
9591728,"FALSE POSITIVE"
9594184,"FALSE POSITIVE"
9594992,"FALSE POSITIVE"
